Sales_ID,Order_ID,Order_Date,Customer_ID,Product_ID,Seller_ID,Payment_Method_ID,Coupon_ID,Status_ID,Quantity,Unit_Price,Gross_Amount,Discount_Amount,Delivery_Fee,Total_Amount
SALE_50549,ORD_10549,03-01-2024,CUST_2140,PROD_1019,SEL_515,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_DEL,2,1339.33,2678.66,669.66,0,2009
SALE_50550,ORD_10550,12-12-2024,CUST_2093,PROD_1014,SEL_515,PAY_UPI,COUP_FIRST100,ST_PEN,3,1119.44,3358.32,503.75,0,2854.57
SALE_50551,ORD_10551,29-10-2024,CUST_2014,PROD_1010,SEL_511,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,2,299.4,598.8,0,49,647.8
SALE_50552,ORD_10552,20-08-2024,CUST_2079,PROD_1001,SEL_502,PAY_COD,COUP_FREESHIP,ST_SHP,4,6879.14,27516.56,,0,26140.73
SALE_50553,ORD_10553,15-06-2024,CUST_2003,PROD_1011,SEL_501,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_RET,1,1899.24,1899.24,,0,1899.24
SALE_50554,ORD_10554,15-01-2025,CUST_2025,PROD_1026,SEL_511,PAY_DC,COUP_AJIO20,ST_PEN,1,5119.36,5119.36,1023.87,0,4095.49
SALE_50555,ORD_10555,29-01-2025,CUST_2196,PROD_1003,SEL_507,PAY_DC,COUP_FIRST100,ST_DEL,1,503.37,503.37,0,49,552.37
SALE_50556,ORD_10556,30-11-2024,CUST_2107,PROD_1006,SEL_507,PAY_COD,COUP_AJIO20,ST_DEL,1,909.3,909.3,0,49,958.3
SALE_50557,ORD_10557,11-04-2024,CUST_2252,PROD_1026,SEL_507,PAY_AJIO_WALLET,COUP_AJIO20,ST_RET,1,5119.36,5119.36,1023.87,0,4095.49
SALE_50558,ORD_10558,17-07-2024,CUST_2050,PROD_1027,SEL_506,PAY_NB,COUP_FIRST100,ST_DEL,1,6639.17,6639.17,995.88,0,5643.29
SALE_50559,ORD_10559,08-10-2024,CUST_2217,PROD_1003,SEL_513,PAY_COD,COUP_AJIO20,ST_DEL,1,503.37,503.37,0,49,552.37
SALE_50560,ORD_10560,17-12-2024,CUST_2021,PROD_1017,SEL_506,PAY_COD,COUP_FREESHIP,ST_DEL,3,2174.13,6522.39,326.12,0,6196.27
SALE_50561,ORD_10561,08-11-2024,CUST_2270,PROD_1021,SEL_511,PAY_NB,COUP_NONE,ST_DEL,3,764.49,2293.47,0,0,2293.47
SALE_50562,ORD_10562,05-07-2024,CUST_2245,PROD_1010,SEL_503,PAY_CC,COUP_FREESHIP,ST_RET,1,299.4,299.4,0,49,348.4
SALE_50563,ORD_10563,18-09-2024,CUST_2292,PROD_1002,SEL_509,PAY_UPI,COUP_NONE,ST_DEL,1,1199.2,1199.2,0,0,1199.2
SALE_50564,ORD_10564,26-10-2024,CUST_2238,PROD_1022,SEL_512,PAY_NB,COUP_AJIO20,ST_DEL,2,714.45,1428.9,0,0,1428.9
SALE_50565,ORD_10565,04-03-2024,CUST_2009,PROD_1004,SEL_512,PAY_AJIO_WALLET,COUP_TRENDS30,ST_DEL,1,3479.13,3479.13,1043.74,0,2435.39
SALE_50566,ORD_10566,20-08-2024,CUST_2214,PROD_1029,SEL_512,PAY_DC,COUP_AJIO20,ST_DEL,1,749.5,749.5,0,49,798.5
SALE_50567,ORD_10567,17-01-2025,CUST_2136,PROD_1011,SEL_515,PAY_CC,COUP_FIRST100,ST_DEL,1,1899.24,1899.24,284.89,,1614.35
SALE_50568,ORD_10568,01-07-2024,CUST_2055,PROD_1014,SEL_509,PAY_UPI,COUP_NONE,ST_DEL,1,1119.44,1119.44,0,0,1119.44
SALE_50569,ORD_10569,09-06-2024,CUST_2236,PROD_1023,SEL_507,PAY_AJIO_WALLET,,ST_DEL,1,1079.28,1079.28,53.96,0,1025.32
SALE_50570,ORD_10570,06-03-2024,CUST_2185,PROD_1023,SEL_511,PAY_AJIO_WALLET,COUP_FREESHIP,ST_DEL,1,1079.28,1079.28,53.96,0,1025.32
SALE_50571,ORD_10571,14-01-2024,CUST_2008,PROD_1007,SEL_502,PAY_UPI,COUP_FREESHIP,ST_RET,1,3279.18,3279.18,,0,3115.22
SALE_50572,ORD_10572,10-02-2024,CUST_2075,PROD_1021,SEL_504,PAY_COD,COUP_FREESHIP,ST_CAN,1,764.49,764.49,38.22,49,775.27
SALE_50573,ORD_10573,19-03-2024,CUST_2238,PROD_1005,SEL_508,PAY_COD,COUP_NONE,ST_DEL,1,444.11,444.11,0,49,493.11
SALE_50574,ORD_10574,30-05-2024,CUST_2249,PROD_1016,SEL_501,PAY_COD,COUP_FESTIVE25,ST_DEL,2,2069.31,4138.62,1034.65,0,3103.97
SALE_50575,ORD_10575,31-12-2024,CUST_2201,PROD_1002,SEL_506,PAY_UPI,COUP_NONE,ST_DEL,4,1199.2,4796.8,0,0,4796.8
SALE_50576,ORD_10576,28-05-2024,CUST_2254,PROD_1024,SEL_510,PAY_NB,COUP_FREESHIP,ST_DEL,1,1659.17,1659.17,82.96,0,1576.21
SALE_50577,ORD_10577,09-06-2024,CUST_2249,PROD_1017,SEL_510,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_RET,2,2174.13,4348.26,1087.07,0,3261.19
SALE_50578,ORD_10578,17-05-2024,CUST_2271,PROD_1001,SEL_507,PAY_NB,COUP_AJIO20,ST_DEL,1,6879.14,6879.14,1375.83,0,5503.31
SALE_50579,ORD_10579,23-12-2024,CUST_2243,PROD_1004,SEL_508,PAY_NB,COUP_FREESHIP,ST_DEL,1,3479.13,3479.13,,0,3305.17
SALE_50580,ORD_10580,16-09-2024,CUST_2148,PROD_1024,SEL_504,PAY_COD,COUP_AJIO20,ST_DEL,1,1659.17,1659.17,331.83,0,1327.34
SALE_50581,ORD_10581,30-05-2024,CUST_2174,PROD_1030,SEL_510,PAY_AJIO_WALLET,COUP_FREESHIP,ST_DEL,4,3239.19,12956.76,647.84,0,12308.92
SALE_50582,ORD_10582,19-12-2024,CUST_2185,PROD_1026,SEL_508,PAY_CC,COUP_FESTIVE25,ST_DEL,1,5119.36,5119.36,1279.84,,3839.52
SALE_50583,ORD_10583,31-07-2024,CUST_2067,PROD_1006,SEL_504,PAY_CC,COUP_FESTIVE25,ST_DEL,1,909.3,909.3,0,49,958.3
SALE_50584,ORD_10584,07-01-2024,CUST_2108,PROD_1018,SEL_501,PAY_UPI,COUP_AJIO20,ST_RET,1,5199.35,5199.35,1039.87,0,4159.48
SALE_50585,ORD_10585,11-12-2024,CUST_2258,PROD_1002,SEL_513,PAY_UPI,COUP_AJIO20,ST_DEL,1,1199.2,1199.2,0,0,1199.2
SALE_50586,ORD_10586,29-01-2025,CUST_2115,PROD_1016,SEL_505,PAY_DC,COUP_AJIO20,ST_PEN,1,2069.31,2069.31,413.86,0,1655.45
SALE_50587,ORD_10587,27-12-2024,CUST_2078,PROD_1028,SEL_512,PAY_NB,,ST_SHP,3,1078.17,3234.51,808.63,0,2425.88
SALE_50588,ORD_10588,11-08-2024,CUST_2225,PROD_1026,SEL_508,PAY_UPI,COUP_NONE,ST_PEN,2,5119.36,10238.72,0,0,10238.72
SALE_50589,ORD_10589,15-04-2024,CUST_2022,PROD_1017,SEL_502,PAY_CC,COUP_FREESHIP,ST_DEL,1,2174.13,2174.13,108.71,0,2065.42
SALE_50590,ORD_10590,20-02-2024,CUST_2150,PROD_1023,SEL_508,PAY_NB,COUP_TRENDS30,ST_SHP,1,1079.28,1079.28,0,0,1079.28
SALE_50591,ORD_10591,31-07-2024,CUST_2172,PROD_1027,SEL_503,PAY_UPI,COUP_FIRST100,ST_DEL,1,6639.17,6639.17,995.88,0,5643.29
SALE_50592,ORD_10592,07-09-2024,CUST_2243,PROD_1011,SEL_505,PAY_NB,COUP_FIRST100,ST_DEL,1,1899.24,1899.24,284.89,0,1614.35
SALE_50593,ORD_10593,03-11-2024,CUST_2126,PROD_1005,SEL_513,PAY_NB,COUP_TRENDS30,ST_PEN,1,444.11,444.11,0,49,493.11
SALE_50594,ORD_10594,16-01-2024,CUST_2210,PROD_1029,SEL_508,PAY_NB,COUP_FREESHIP,ST_DEL,1,749.5,749.5,37.48,49,761.02
SALE_50595,ORD_10595,10-06-2024,CUST_2006,PROD_1023,SEL_513,PAY_NB,,ST_DEL,5,1079.28,5396.4,0,0,5396.4
SALE_50596,ORD_10596,24-11-2024,CUST_2085,PROD_1014,SEL_501,PAY_COD,COUP_NONE,ST_SHP,3,1119.44,3358.32,0,,3358.32
SALE_50597,ORD_10597,08-02-2024,CUST_2030,PROD_1021,SEL_512,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_RET,3,764.49,2293.47,,0,1720.1
SALE_50598,ORD_10598,25-06-2024,CUST_2284,PROD_1028,SEL_505,PAY_AJIO_WALLET,COUP_FREESHIP,ST_DEL,2,1078.17,2156.34,107.82,0,2048.52
SALE_50599,ORD_10599,25-11-2024,CUST_2271,PROD_1020,SEL_515,PAY_CC,COUP_FREESHIP,ST_DEL,3,703.12,2109.36,105.47,0,2003.89
SALE_50600,ORD_10600,06-03-2024,CUST_2227,PROD_1023,SEL_506,PAY_AJIO_WALLET,,ST_PEN,1,1079.28,1079.28,0,0,1079.28
SALE_50601,ORD_10601,23-09-2024,CUST_2172,PROD_1013,SEL_512,PAY_AJIO_WALLET,COUP_FREESHIP,ST_CAN,1,687.14,687.14,34.36,49,701.78
SALE_50602,ORD_10602,21-11-2024,CUST_2048,PROD_1017,SEL_509,PAY_DC,COUP_FESTIVE25,ST_DEL,1,2174.13,2174.13,543.53,0,1630.6
SALE_50603,ORD_10603,15-09-2024,CUST_2277,PROD_1019,SEL_505,PAY_CC,COUP_AJIO20,ST_SHP,2,1339.33,2678.66,535.73,0,2142.93
SALE_50604,ORD_10604,22-01-2025,CUST_2191,PROD_1009,SEL_511,PAY_NB,COUP_AJIO20,ST_DEL,3,3949.21,11847.63,2369.53,0,9478.1
SALE_50605,ORD_10605,30-04-2024,CUST_2230,PROD_1010,SEL_510,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,1,299.4,299.4,0,49,348.4
SALE_50606,ORD_10606,12-07-2024,CUST_2274,PROD_1028,SEL_510,PAY_CC,COUP_AJIO20,ST_DEL,1,1078.17,1078.17,0,0,1078.17
SALE_50607,ORD_10607,25-10-2024,CUST_2194,PROD_1017,SEL_512,PAY_CC,COUP_NONE,ST_DEL,2,2174.13,4348.26,,0,4348.26
SALE_50608,ORD_10608,29-07-2024,CUST_2185,PROD_1015,SEL_502,PAY_CC,COUP_FREESHIP,ST_DEL,1,869.42,869.42,43.47,49,874.95
SALE_50609,ORD_10609,07-08-2024,CUST_2218,PROD_1029,SEL_503,PAY_COD,COUP_FIRST100,ST_DEL,1,749.5,749.5,0,49,798.5
SALE_50610,ORD_10610,21-11-2024,CUST_2287,PROD_1017,SEL_513,PAY_COD,COUP_AJIO20,ST_DEL,5,2174.13,10870.65,2174.13,0,8696.52
SALE_50611,ORD_10611,05-09-2024,CUST_2251,PROD_1024,SEL_507,PAY_CC,COUP_FIRST100,ST_DEL,1,1659.17,1659.17,248.88,0,1410.29
SALE_50612,ORD_10612,30-08-2024,CUST_2263,PROD_1028,SEL_509,PAY_UPI,COUP_FREESHIP,ST_DEL,2,1078.17,2156.34,107.82,0,2048.52
SALE_50613,ORD_10613,26-02-2024,CUST_2287,PROD_1012,SEL_515,PAY_UPI,COUP_FESTIVE25,ST_CAN,1,675.48,675.48,0,49,724.48
SALE_50614,ORD_10614,07-10-2024,CUST_2149,PROD_1002,SEL_509,PAY_CC,COUP_NONE,ST_DEL,1,1199.2,1199.2,0,0,1199.2
SALE_50615,ORD_10615,06-05-2024,CUST_2015,PROD_1026,SEL_503,PAY_CC,COUP_FESTIVE25,ST_DEL,1,5119.36,5119.36,1279.84,0,3839.52
SALE_50616,ORD_10616,23-01-2024,CUST_2251,PROD_1001,SEL_502,PAY_NB,COUP_AJIO20,ST_DEL,1,6879.14,6879.14,1375.83,0,5503.31
SALE_50617,ORD_10617,01-03-2025,CUST_2159,PROD_1019,SEL_508,PAY_DC,COUP_TRENDS30,ST_DEL,1,1339.33,1339.33,0,0,1339.33
SALE_50618,ORD_10618,17-03-2024,CUST_2071,PROD_1017,SEL_511,PAY_COD,COUP_TRENDS30,ST_SHP,1,2174.13,2174.13,0,0,2174.13
SALE_50619,ORD_10619,12-09-2024,CUST_2210,PROD_1013,SEL_504,PAY_COD,COUP_AJIO20,ST_DEL,2,687.14,1374.28,0,0,1374.28
SALE_50620,ORD_10620,30-01-2025,CUST_2046,PROD_1028,SEL_503,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,1,1078.17,1078.17,0,0,1078.17
SALE_50621,ORD_10621,10-04-2024,CUST_2064,PROD_1021,SEL_509,PAY_UPI,COUP_FIRST100,ST_RET,2,764.49,1528.98,229.35,,1299.63
SALE_50622,ORD_10622,03-02-2024,CUST_2292,PROD_1017,SEL_504,PAY_COD,COUP_FESTIVE25,ST_RET,3,2174.13,6522.39,1630.6,0,4891.79
SALE_50623,ORD_10623,23-10-2024,CUST_2093,PROD_1001,SEL_505,PAY_CC,COUP_FIRST100,ST_CAN,1,6879.14,6879.14,1031.87,0,5847.27
SALE_50624,ORD_10624,01-12-2024,CUST_2274,PROD_1020,SEL_506,PAY_COD,COUP_FESTIVE25,ST_DEL,1,703.12,703.12,,49,752.12
SALE_50625,ORD_10625,16-02-2024,CUST_2213,PROD_1001,SEL_514,PAY_NB,COUP_AJIO20,ST_DEL,4,6879.14,27516.56,5503.31,0,22013.25
SALE_50626,ORD_10626,15-02-2024,CUST_2278,PROD_1006,SEL_505,PAY_CC,COUP_FIRST100,ST_DEL,1,909.3,909.3,0,49,958.3
SALE_50627,ORD_10627,04-02-2024,CUST_2209,PROD_1022,SEL_503,PAY_UPI,COUP_FESTIVE25,ST_RET,2,714.45,1428.9,0,0,1428.9
SALE_50628,ORD_10628,14-06-2024,CUST_2153,PROD_1013,SEL_502,PAY_DC,COUP_FIRST100,ST_DEL,1,687.14,687.14,0,49,736.14
SALE_50629,ORD_10629,09-09-2024,CUST_2062,PROD_1002,SEL_504,PAY_CC,COUP_FESTIVE25,ST_DEL,2,1199.2,2398.4,599.6,0,1798.8
SALE_50630,ORD_10630,27-07-2024,CUST_2198,PROD_1004,SEL_505,PAY_UPI,COUP_AJIO20,ST_DEL,1,3479.13,3479.13,695.83,0,2783.3
SALE_50631,ORD_10631,27-10-2024,CUST_2209,PROD_1021,SEL_504,PAY_UPI,COUP_AJIO20,ST_DEL,1,764.49,764.49,0,49,813.49
SALE_50632,ORD_10632,16-08-2024,CUST_2285,PROD_1021,SEL_513,PAY_CC,COUP_AJIO20,ST_DEL,2,764.49,1528.98,,0,1223.18
SALE_50633,ORD_10633,27-03-2024,CUST_2257,PROD_1007,SEL_513,PAY_CC,COUP_AJIO20,ST_DEL,1,3279.18,3279.18,655.84,0,2623.34
SALE_50634,ORD_10634,25-08-2024,CUST_2217,PROD_1030,SEL_509,PAY_COD,COUP_NONE,ST_DEL,1,3239.19,3239.19,0,0,3239.19
SALE_50635,ORD_10635,14-12-2024,CUST_2086,PROD_1001,SEL_501,PAY_COD,COUP_AJIO20,ST_DEL,5,6879.14,34395.7,6879.14,,27516.56
SALE_50636,ORD_10636,13-01-2025,CUST_2109,PROD_1019,SEL_514,PAY_NB,COUP_AJIO20,ST_DEL,1,1339.33,1339.33,0,0,1339.33
SALE_50637,ORD_10637,01-06-2025,CUST_2154,PROD_1003,SEL_507,PAY_AJIO_WALLET,COUP_NONE,ST_CAN,5,503.37,2516.85,0,0,2516.85
SALE_50638,ORD_10638,24-06-2024,CUST_2222,PROD_1007,SEL_510,PAY_NB,COUP_AJIO20,ST_RET,1,3279.18,3279.18,655.84,0,2623.34
SALE_50639,ORD_10639,23-08-2024,CUST_2232,PROD_1009,SEL_504,PAY_AJIO_WALLET,COUP_AJIO20,ST_DEL,1,3949.21,3949.21,789.84,,3159.37
SALE_50640,ORD_10640,01-05-2024,CUST_2069,PROD_1021,SEL_515,PAY_UPI,COUP_FESTIVE25,ST_DEL,1,764.49,764.49,0,49,813.49
SALE_50641,ORD_10641,10-02-2024,CUST_2285,PROD_1029,SEL_512,PAY_AJIO_WALLET,COUP_TRENDS30,ST_PEN,2,749.5,1499,0,0,1499
SALE_50642,ORD_10642,29-06-2024,CUST_2040,PROD_1018,SEL_501,PAY_AJIO_WALLET,COUP_TRENDS30,ST_SHP,2,5199.35,10398.7,3119.61,0,7279.09
SALE_50643,ORD_10643,07-08-2024,CUST_2184,PROD_1013,SEL_503,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,1,687.14,687.14,0,49,736.14
SALE_50644,ORD_10644,07-02-2024,CUST_2114,PROD_1024,SEL_501,PAY_DC,COUP_FREESHIP,ST_RET,1,1659.17,1659.17,82.96,0,1576.21
SALE_50645,ORD_10645,07-04-2024,CUST_2156,PROD_1026,SEL_512,PAY_CC,COUP_FIRST100,ST_EXC,1,5119.36,5119.36,767.9,0,4351.46
SALE_50646,ORD_10646,22-05-2024,CUST_2108,PROD_1001,SEL_504,PAY_AJIO_WALLET,COUP_TRENDS30,ST_DEL,1,6879.14,6879.14,2063.74,0,4815.4
SALE_50647,ORD_10647,15-12-2024,CUST_2088,PROD_1018,SEL_504,PAY_AJIO_WALLET,COUP_FREESHIP,ST_DEL,1,5199.35,5199.35,259.97,0,4939.38
SALE_50648,ORD_10648,18-10-2024,CUST_2034,PROD_1019,SEL_503,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,3,1339.33,4017.99,0,0,4017.99
SALE_50649,ORD_10649,20-12-2024,CUST_2141,PROD_1007,SEL_514,PAY_AJIO_WALLET,COUP_NONE,ST_EXC,1,3279.18,3279.18,0,0,3279.18
SALE_50650,ORD_10650,24-11-2024,CUST_2130,PROD_1022,SEL_509,PAY_COD,COUP_NONE,ST_RET,3,714.45,2143.35,,0,2143.35
SALE_50651,ORD_10651,14-12-2024,CUST_2027,PROD_1028,SEL_506,PAY_COD,COUP_TRENDS30,ST_DEL,1,1078.17,1078.17,0,0,1078.17
SALE_50652,ORD_10652,22-05-2024,CUST_2186,PROD_1017,SEL_513,PAY_UPI,,ST_DEL,1,2174.13,2174.13,108.71,0,2065.42
SALE_50653,ORD_10653,19-10-2024,CUST_2162,PROD_1001,SEL_507,PAY_CC,COUP_AJIO20,ST_DEL,5,6879.14,34395.7,6879.14,0,27516.56
SALE_50654,ORD_10654,17-06-2024,CUST_2116,PROD_1023,SEL_507,PAY_UPI,COUP_FIRST100,ST_DEL,1,1079.28,1079.28,161.89,49,966.39
SALE_50655,ORD_10655,16-11-2024,CUST_2050,PROD_1001,SEL_508,PAY_COD,COUP_NONE,ST_DEL,2,6879.14,13758.28,0,0,13758.28
SALE_50656,ORD_10656,19-06-2024,CUST_2127,PROD_1004,SEL_508,PAY_CC,COUP_AJIO20,ST_CAN,2,3479.13,6958.26,1391.65,0,5566.61
SALE_50657,ORD_10657,16-11-2024,CUST_2038,PROD_1025,SEL_510,PAY_NB,COUP_TRENDS30,ST_PEN,1,818.37,818.37,0,49,867.37
SALE_50658,ORD_10658,21-12-2024,CUST_2044,PROD_1002,SEL_515,PAY_UPI,COUP_TRENDS30,ST_DEL,2,1199.2,2398.4,0,0,2398.4
SALE_50659,ORD_10659,16-11-2024,CUST_2032,PROD_1030,SEL_513,PAY_COD,COUP_NONE,ST_DEL,1,3239.19,3239.19,0,0,3239.19
SALE_50660,ORD_10660,11-12-2024,CUST_2029,PROD_1018,SEL_501,PAY_DC,COUP_TRENDS30,ST_DEL,1,5199.35,5199.35,1559.81,0,3639.54
SALE_50661,ORD_10661,13-11-2024,CUST_2006,PROD_1015,SEL_507,PAY_COD,,ST_CAN,1,869.42,869.42,0,49,918.42
SALE_50662,ORD_10662,22-02-2024,CUST_2014,PROD_1015,SEL_509,PAY_DC,,ST_DEL,1,869.42,869.42,0,49,918.42
SALE_50663,ORD_10663,17-09-2024,CUST_2035,PROD_1019,SEL_513,PAY_CC,COUP_FESTIVE25,ST_DEL,1,1339.33,1339.33,0,,1339.33
SALE_50664,ORD_10664,23-01-2024,CUST_2247,PROD_1024,SEL_510,PAY_COD,COUP_FIRST100,ST_DEL,1,1659.17,1659.17,248.88,0,1410.29
SALE_50665,ORD_10665,10-04-2024,CUST_2300,PROD_1014,SEL_509,PAY_AJIO_WALLET,COUP_AJIO20,ST_DEL,1,1119.44,1119.44,0,0,1119.44
SALE_50666,ORD_10666,22-09-2024,CUST_2159,PROD_1020,SEL_506,PAY_DC,COUP_AJIO20,ST_RET,1,703.12,703.12,0,,752.12
SALE_50667,ORD_10667,08-04-2024,CUST_2075,PROD_1002,SEL_504,PAY_NB,COUP_FESTIVE25,ST_CAN,1,1199.2,1199.2,0,0,1199.2
SALE_50668,ORD_10668,12-07-2024,CUST_2103,PROD_1021,SEL_515,PAY_CC,COUP_NONE,ST_DEL,1,764.49,764.49,0,49,813.49
SALE_50669,ORD_10669,20-06-2024,CUST_2240,PROD_1020,SEL_512,PAY_DC,COUP_FESTIVE25,ST_DEL,1,703.12,703.12,0,49,752.12
SALE_50670,ORD_10670,01-02-2024,CUST_2169,PROD_1006,SEL_502,PAY_COD,COUP_NONE,ST_DEL,1,909.3,909.3,0,49,958.3
SALE_50671,ORD_10671,28-01-2025,CUST_2118,PROD_1015,SEL_510,PAY_CC,COUP_FIRST100,ST_DEL,2,869.42,1738.84,260.83,0,1478.01
SALE_50672,ORD_10672,02-07-2024,CUST_2193,PROD_1007,SEL_507,PAY_CC,COUP_NONE,ST_DEL,1,3279.18,3279.18,0,0,3279.18
SALE_50673,ORD_10673,26-01-2025,CUST_2059,PROD_1005,SEL_505,PAY_COD,COUP_FIRST100,ST_DEL,1,444.11,444.11,0,49,493.11
SALE_50674,ORD_10674,14-05-2024,CUST_2016,PROD_1007,SEL_504,PAY_DC,COUP_FIRST100,ST_DEL,1,3279.18,3279.18,491.88,0,2787.3
SALE_50675,ORD_10675,14-05-2024,CUST_2284,PROD_1008,SEL_503,PAY_CC,COUP_NONE,ST_DEL,1,2919.27,2919.27,0,0,2919.27
SALE_50676,ORD_10676,06-05-2024,CUST_2071,PROD_1013,SEL_511,PAY_UPI,COUP_AJIO20,ST_RET,1,687.14,687.14,,49,736.14
SALE_50677,ORD_10677,30-12-2024,CUST_2191,PROD_1022,SEL_503,PAY_NB,COUP_FESTIVE25,ST_RET,1,714.45,714.45,0,49,763.45
SALE_50678,ORD_10678,07-10-2024,CUST_2067,PROD_1026,SEL_504,PAY_CC,COUP_FESTIVE25,ST_DEL,1,5119.36,5119.36,1279.84,0,3839.52
SALE_50679,ORD_10679,10-01-2024,CUST_2126,PROD_1030,SEL_501,PAY_NB,COUP_FESTIVE25,ST_DEL,2,3239.19,6478.38,1619.6,0,4858.78
SALE_50680,ORD_10680,17-09-2024,CUST_2168,PROD_1008,SEL_501,PAY_AJIO_WALLET,COUP_AJIO20,ST_CAN,3,2919.27,8757.81,1751.56,0,7006.25
SALE_50681,ORD_10681,26-03-2024,CUST_2108,PROD_1024,SEL_502,PAY_COD,COUP_FREESHIP,ST_DEL,1,1659.17,1659.17,82.96,0,1576.21
SALE_50682,ORD_10682,30-12-2024,CUST_2261,PROD_1012,SEL_508,PAY_NB,COUP_TRENDS30,ST_DEL,1,675.48,675.48,,49,724.48
SALE_50683,ORD_10683,22-11-2024,CUST_2248,PROD_1023,SEL_508,PAY_COD,COUP_AJIO20,ST_DEL,1,1079.28,1079.28,0,0,1079.28
SALE_50684,ORD_10684,21-07-2024,CUST_2107,PROD_1008,SEL_515,PAY_CC,COUP_TRENDS30,ST_CAN,1,2919.27,2919.27,875.78,0,2043.49
SALE_50685,ORD_10685,03-09-2024,CUST_2194,PROD_1019,SEL_503,PAY_DC,COUP_AJIO20,ST_DEL,1,1339.33,1339.33,0,0,1339.33
SALE_50686,ORD_10686,14-11-2024,CUST_2266,PROD_1012,SEL_504,PAY_NB,COUP_NONE,ST_DEL,1,675.48,675.48,0,49,724.48
SALE_50687,ORD_10687,14-07-2024,CUST_2240,PROD_1014,SEL_507,PAY_DC,COUP_TRENDS30,ST_DEL,1,1119.44,1119.44,,0,1119.44
SALE_50688,ORD_10688,30-05-2024,CUST_2120,PROD_1009,SEL_511,PAY_UPI,COUP_AJIO20,ST_RET,1,3949.21,3949.21,789.84,,3159.37
SALE_50689,ORD_10689,07-03-2024,CUST_2041,PROD_1026,SEL_505,PAY_CC,COUP_NONE,ST_DEL,1,5119.36,5119.36,0,0,5119.36
SALE_50690,ORD_10690,28-01-2025,CUST_2171,PROD_1007,SEL_511,PAY_DC,COUP_AJIO20,ST_DEL,2,3279.18,6558.36,1311.67,0,5246.69
SALE_50691,ORD_10691,13-05-2024,CUST_2098,PROD_1023,SEL_510,PAY_CC,COUP_FREESHIP,ST_SHP,2,1079.28,2158.56,107.93,0,2050.63
SALE_50692,ORD_10692,22-01-2025,CUST_2145,PROD_1027,SEL_506,PAY_COD,COUP_TRENDS30,ST_CAN,1,6639.17,6639.17,1991.75,0,4647.42
SALE_50693,ORD_10693,18-01-2025,CUST_2263,PROD_1025,SEL_503,PAY_COD,COUP_FIRST100,ST_DEL,1,818.37,818.37,0,49,867.37
SALE_50694,ORD_10694,24-08-2024,CUST_2265,PROD_1019,SEL_513,PAY_NB,COUP_TRENDS30,ST_SHP,2,1339.33,2678.66,803.6,0,1875.06
SALE_50695,ORD_10695,08-12-2024,CUST_2161,PROD_1028,SEL_504,PAY_COD,COUP_FREESHIP,ST_DEL,2,1078.17,2156.34,107.82,0,2048.52
SALE_50696,ORD_10696,01-12-2025,CUST_2016,PROD_1012,SEL_503,PAY_NB,COUP_FIRST100,ST_DEL,1,675.48,675.48,0,49,724.48
SALE_50697,ORD_10697,25-07-2024,CUST_2182,PROD_1011,SEL_504,PAY_COD,COUP_TRENDS30,ST_SHP,1,1899.24,1899.24,0,0,1899.24
SALE_50698,ORD_10698,19-03-2024,CUST_2167,PROD_1019,SEL_501,PAY_NB,COUP_NONE,ST_RET,1,1339.33,1339.33,0,0,1339.33
SALE_50699,ORD_10699,02-02-2024,CUST_2294,PROD_1028,SEL_507,PAY_COD,COUP_FIRST100,ST_RET,1,1078.17,1078.17,161.73,49,965.44
SALE_50700,ORD_10700,06-04-2024,CUST_2244,PROD_1004,SEL_506,PAY_NB,,ST_DEL,1,3479.13,3479.13,1043.74,0,2435.39
SALE_50701,ORD_10701,04-05-2024,CUST_2284,PROD_1006,SEL_501,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_DEL,1,909.3,909.3,0,49,958.3
SALE_50702,ORD_10702,02-05-2024,CUST_2198,PROD_1010,SEL_504,PAY_CC,COUP_AJIO20,ST_SHP,1,299.4,299.4,0,49,348.4
SALE_50703,ORD_10703,26-02-2024,CUST_2266,PROD_1001,SEL_503,PAY_DC,COUP_TRENDS30,ST_DEL,1,6879.14,6879.14,2063.74,0,4815.4
SALE_50704,ORD_10704,15-04-2024,CUST_2245,PROD_1024,SEL_502,PAY_COD,COUP_FIRST100,ST_DEL,1,1659.17,1659.17,248.88,0,1410.29
SALE_50705,ORD_10705,14-09-2024,CUST_2244,PROD_1006,SEL_510,PAY_NB,COUP_AJIO20,ST_DEL,1,909.3,909.3,0,49,958.3
SALE_50706,ORD_10706,11-05-2024,CUST_2104,PROD_1001,SEL_503,PAY_COD,COUP_NONE,ST_CAN,1,6879.14,6879.14,0,0,6879.14
SALE_50707,ORD_10707,01-12-2025,CUST_2292,PROD_1029,SEL_508,PAY_COD,COUP_TRENDS30,ST_DEL,1,749.5,749.5,0,49,798.5
